,N,var,Ut01,NBC_Acc,ACRA_Acc,NB_Acc,NBC_AvgUt,ACRA_AvgUt,NB_AvgUt,NBC_FPR,ACRA_FPR,NB_FPR,NBC_FNR,ACRA_FNR,NB_FNR
262,6.0,50.0,-5.0,0.8879235447437012,0.9061685490877498,0.6264118158123371,0.6472632493483927,0.7428323197219809,0.12423979148566464,0.05300859598853868,0.02865329512893983,0.05300859598853868,0.20309050772626933,0.19426048565121412,0.8675496688741722
263,6.0,50.0,-10.0,0.8905299739357081,0.9044309296264118,0.629887054735013,0.5464813205907906,0.6681146828844483,0.02519548218940052,0.04297994269340974,0.025787965616045846,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
264,6.0,60.0,0.0,0.8905299739357081,0.8983492615117289,0.6177237185056472,0.8905299739357081,0.8983492615117289,0.6177237185056472,0.07163323782234957,0.05730659025787966,0.07163323782234957,0.16777041942604856,0.16997792494481237,0.8609271523178808
265,6.0,60.0,-1.0,0.8905299739357081,0.8983492615117289,0.6177237185056472,0.7810599478714162,0.7966985230234579,0.23544743701129453,0.07163323782234957,0.05730659025787966,0.07163323782234957,0.16777041942604856,0.16997792494481237,0.8609271523178808
266,6.0,60.0,-5.0,0.8879235447437012,0.9052997393570807,0.6264118158123371,0.6472632493483927,0.737619461337967,0.12423979148566464,0.05300859598853868,0.03008595988538682,0.05300859598853868,0.20309050772626933,0.19426048565121412,0.8675496688741722
267,6.0,60.0,-10.0,0.8905299739357081,0.9044309296264118,0.629887054735013,0.5464813205907906,0.6681146828844483,0.02519548218940052,0.04297994269340974,0.025787965616045846,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
268,6.0,70.0,0.0,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.07163323782234957,0.055873925501432664,0.07163323782234957,0.16777041942604856,0.16556291390728478,0.8609271523178808
269,6.0,70.0,-1.0,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.7810599478714162,0.8019113814074718,0.23544743701129453,0.07163323782234957,0.055873925501432664,0.07163323782234957,0.16777041942604856,0.16556291390728478,0.8609271523178808
270,6.0,70.0,-5.0,0.8879235447437012,0.9026933101650738,0.6264118158123371,0.6472632493483927,0.7254561251086012,0.12423979148566464,0.05300859598853868,0.0329512893982808,0.05300859598853868,0.20309050772626933,0.19646799116997793,0.8675496688741722
271,6.0,70.0,-10.0,0.8905299739357081,0.9018245004344049,0.629887054735013,0.5464813205907906,0.6394439617723718,0.02519548218940052,0.04297994269340974,0.03008595988538682,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
272,6.0,80.0,0.0,0.8905299739357081,0.9000868809730669,0.6177237185056472,0.8905299739357081,0.9000868809730669,0.6177237185056472,0.07163323782234957,0.055873925501432664,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
273,6.0,80.0,-1.0,0.8905299739357081,0.9000868809730669,0.6177237185056472,0.7810599478714162,0.8001737619461338,0.23544743701129453,0.07163323782234957,0.055873925501432664,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
274,6.0,80.0,-5.0,0.8879235447437012,0.9052997393570807,0.6264118158123371,0.6472632493483927,0.7341442224152911,0.12423979148566464,0.05300859598853868,0.03151862464183381,0.05300859598853868,0.20309050772626933,0.19205298013245034,0.8675496688741722
275,6.0,80.0,-10.0,0.8905299739357081,0.9018245004344049,0.629887054735013,0.5464813205907906,0.6472632493483927,0.02519548218940052,0.04297994269340974,0.02865329512893983,0.04297994269340974,0.2119205298013245,0.2052980132450331,0.8741721854304636
276,6.0,90.0,0.0,0.8905299739357081,0.9018245004344049,0.6177237185056472,0.8905299739357081,0.9018245004344049,0.6177237185056472,0.07163323782234957,0.05300859598853868,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
277,6.0,90.0,-1.0,0.8905299739357081,0.9018245004344049,0.6177237185056472,0.7810599478714162,0.8036490008688097,0.23544743701129453,0.07163323782234957,0.05300859598853868,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
